"isolate.id"	"sseqid"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"sample.id"	"relAb"	"n"	"iso"
"1519"	"no isolate"	"58b7ff9eaf2aa7e0fac26ca20d5932d2"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Yersiniaceae"	"Serratia"	"D1"	0.000489955903968643	0	"noi"
"1520"	"no isolate"	"3a7c285a187a26b533f45be621644df9"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Yersiniaceae"	"Serratia"	"D1"	0.000244977951984321	0	"noi"
"1521"	"no isolate"	"b388ef50a11af9e5917f89a12aba13ee"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Yersiniaceae"	"Serratia"	"D1"	0.000979911807937286	0	"noi"
"1522"	"no isolate"	"11980f979af48127da968fd2c28a6043"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Yersiniaceae"	"Serratia"	"D1"	0.00612444879960804	0	"noi"
"1523"	"no isolate"	"5b3990775a2d2daac9a2d8614e2b81d5"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Yersiniaceae"	"Serratia"	"D1"	0.00220480156785889	0	"noi"
"1524"	"no isolate"	"3d3b82d5ded4095bf7556bcbff14e520"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Yersiniaceae"	"Serratia"	"D1"	0.00122488975992161	0	"noi"
"1525"	"no isolate"	"6294929bd61a09b932614f93a4745198"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Yersiniaceae"	"Serratia"	"D1"	0.00489955903968643	0	"noi"
"1526"	"no isolate"	"11e1d53e750c9304ac54a1ace36e1817"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Yersiniaceae"	"Serratia"	"D1"	0.00146986771190593	0	"noi"
"1527"	"no isolate"	"f89e301ca2afccc9b99196267503a931"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Yersiniaceae"	"Serratia"	"D1"	0.00955414012738853	0	"noi"
"1529"	"no isolate"	"b290601526a97bdde91fbea3eb6d62c0"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Yersiniaceae"	"Serratia"	"D1"	0.000489955903968643	0	"noi"
"1583"	"no isolate"	"11980f979af48127da968fd2c28a6043"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Yersiniaceae"	"Serratia"	"D2"	0.00403225806451613	0	"noi"
"1678"	"no isolate"	"11980f979af48127da968fd2c28a6043"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Yersiniaceae"	"Serratia"	"A3"	0.00118436636399526	0	"noi"
"1679"	"no isolate"	"6294929bd61a09b932614f93a4745198"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Yersiniaceae"	"Serratia"	"A3"	0.0019739439399921	0	"noi"
"1680"	"no isolate"	"f89e301ca2afccc9b99196267503a931"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Yersiniaceae"	"Serratia"	"A3"	0.00276352151598895	0	"noi"
"1741"	"no isolate"	"f89e301ca2afccc9b99196267503a931"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Yersiniaceae"	"Serratia"	"D7"	0.00892857142857143	0	"noi"
"1775"	"12.27F"	"6294929bd61a09b932614f93a4745198"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Yersiniaceae"	"Serratia"	"A4"	0.0201252236135957	3	"i"
"1876"	"no isolate"	"11980f979af48127da968fd2c28a6043"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Yersiniaceae"	"Serratia"	"A4"	0.00268336314847943	0	"noi"
"1877"	"no isolate"	"3d3b82d5ded4095bf7556bcbff14e520"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Yersiniaceae"	"Serratia"	"A4"	0.00715563506261181	0	"noi"
"1878"	"no isolate"	"11e1d53e750c9304ac54a1ace36e1817"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Yersiniaceae"	"Serratia"	"A4"	0.00581395348837209	0	"noi"
"1879"	"no isolate"	"f89e301ca2afccc9b99196267503a931"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Yersiniaceae"	"Serratia"	"A4"	0.0145348837209302	0	"noi"
"2035"	"no isolate"	"e308c5c70b84faf8652394267d5f057b"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Yersiniaceae"	"Serratia"	"A6"	0.000530128998056194	0	"noi"
"2036"	"no isolate"	"e23dd6362513b5e246587ce282d641ae"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Yersiniaceae"	"Serratia"	"A6"	0.000706838664074925	0	"noi"
"2037"	"no isolate"	"11980f979af48127da968fd2c28a6043"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Yersiniaceae"	"Serratia"	"A6"	0.000176709666018731	0	"noi"
"2038"	"no isolate"	"5b3990775a2d2daac9a2d8614e2b81d5"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Yersiniaceae"	"Serratia"	"A6"	0.000883548330093656	0	"noi"
"2039"	"no isolate"	"3d3b82d5ded4095bf7556bcbff14e520"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Yersiniaceae"	"Serratia"	"A6"	0.000353419332037462	0	"noi"
"2040"	"no isolate"	"6294929bd61a09b932614f93a4745198"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Yersiniaceae"	"Serratia"	"A6"	0.000883548330093656	0	"noi"
"2041"	"no isolate"	"f89e301ca2afccc9b99196267503a931"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Yersiniaceae"	"Serratia"	"A6"	0.00176709666018731	0	"noi"
"2116"	"no isolate"	"e23dd6362513b5e246587ce282d641ae"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Yersiniaceae"	"Serratia"	"A7"	0.0140845070422535	0	"noi"
"2117"	"no isolate"	"3a7c285a187a26b533f45be621644df9"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Yersiniaceae"	"Serratia"	"A7"	0.0140845070422535	0	"noi"
"2118"	"no isolate"	"74babefc06342ef6846288c6bf94c929"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Yersiniaceae"	"Serratia"	"A7"	0.0225352112676056	0	"noi"
"2119"	"no isolate"	"64845cc1de519d4c8bb9eb55394409cf"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Yersiniaceae"	"Serratia"	"A7"	0.00375586854460094	0	"noi"
"2120"	"no isolate"	"fea6e25c28c42e6d777283608eb37eac"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Yersiniaceae"	"Serratia"	"A7"	0.0122065727699531	0	"noi"
"2124"	"no isolate"	"d2aa572c14127d3e33ebc9e52f5bba77"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Yersiniaceae"	"Serratia"	"A7"	0.0206572769953052	0	"noi"
"2125"	"no isolate"	"b290601526a97bdde91fbea3eb6d62c0"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Yersiniaceae"	"Serratia"	"A7"	0.00187793427230047	0	"noi"
"2137"	"AXVR_034.27F"	"64845cc1de519d4c8bb9eb55394409cf"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Yersiniaceae"	"Serratia"	"A8"	0	1	"i"
"2160"	"no isolate"	"11980f979af48127da968fd2c28a6043"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Yersiniaceae"	"Serratia"	"A8"	0.00338409475465313	0	"noi"
"555"	"no isolate"	"0d025f207ecabf47f85106c4abf83994"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Yersiniaceae"	NA	"B5"	0.00241351568785197	0	"noi"
"163"	"no isolate"	"c7ebc61aef33a3052ccc2cc5807eda77"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	NA	NA	"A1"	0.00222356984030726	0	"noi"
"164"	"no isolate"	"69846a1d4f081407ef2f6d28fc971f5c"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	NA	NA	"A1"	0.00282999797857287	0	"noi"
"983"	"no isolate"	"19fca77b309b223a27f79dcb099da4a5"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	NA	NA	"C3"	0.00142207053469852	0	"noi"
"984"	"no isolate"	"d84c83aec0d844eea276dad1021051b2"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	NA	NA	"C3"	0.00597269624573379	0	"noi"
"1208"	"no isolate"	"05f54e312af9b2bf6d24e42b6a807318"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	NA	NA	"C5"	0.000561797752808989	0	"noi"
"1210"	"no isolate"	"12704cd7a0b11b4a379d0bd7f2151c41"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	NA	NA	"C5"	0.000561797752808989	0	"noi"
"1214"	"no isolate"	"d84c83aec0d844eea276dad1021051b2"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	NA	NA	"C5"	0.000280898876404494	0	"noi"
"2126"	"no isolate"	"0bcef6115149998ef0737de0512a0b2e"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	NA	NA	"A7"	0.00563380281690141	0	"noi"
"477"	"no isolate"	"c00b6bb5741966a6ffa6c178fb232144"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Gammaproteobacteria_Incertae_Sedis"	"Unknown_Family"	"Acidibacter"	"B4"	0.000473484848484848	0	"noi"
"467"	"no isolate"	"e8b158a22e25d82fe5f78f80952c5e04"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Methylococcales"	"Methylomonadaceae"	"Methylovulum"	"B4"	0.00118371212121212	0	"noi"
"103"	"no isolate"	"1114d5d7e03534413c8c244a1c1c1441"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"PLTA13"	"PLTA13"	"PLTA13"	"A1"	0.000202142712755205	0	"noi"
"478"	"no isolate"	"a5d02d1414460e6de20df27b4f4252e7"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"PLTA13"	"PLTA13"	"PLTA13"	"B4"	0.000710227272727273	0	"noi"
"972"	"no isolate"	"179d9ae4d6b2f60b0098c7e70f9cd6f6"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Halomonadaceae"	"Carnimonas"	"C3"	0.00113765642775882	0	"noi"
"479"	"no isolate"	"f0a5192976c8fa0dc273cf02cbe26639"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Halomonadaceae"	"Halomonas"	"B4"	0.000946969696969697	0	"noi"
"629"	"no isolate"	"4cd45a805975413df27caadfae9e1392"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Halomonadaceae"	"Halomonas"	"B6"	0.000449842555105713	0	"noi"
"630"	"no isolate"	"f0a5192976c8fa0dc273cf02cbe26639"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Halomonadaceae"	"Halomonas"	"B6"	0.000299895036737142	0	"noi"
"860"	"no isolate"	"b7d3f6a653488f8bbb0738901db6afa3"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Halomonadaceae"	"Halomonas"	"C1"	0.0032017075773746	0	"noi"
"861"	"no isolate"	"f0a5192976c8fa0dc273cf02cbe26639"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Halomonadaceae"	"Halomonas"	"C1"	0.0138740661686233	0	"noi"
"105"	"no isolate"	"4c13c395e4bd38a9b63d32014f6d618c"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Acinetobacter"	"A1"	0.000606428138265616	0	"noi"
"106"	"no isolate"	"7a9189b9cd750e416123a76c0814a5ff"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Acinetobacter"	"A1"	0.00990499292500505	0	"noi"
"107"	"no isolate"	"804d5184a285f4498e38c2eb43de63d6"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Acinetobacter"	"A1"	0.00747928037194259	0	"noi"
"108"	"no isolate"	"c395d953a59e79b196b6b1084f8ca0ed"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Acinetobacter"	"A1"	0.00101071356377603	0	"noi"
"109"	"no isolate"	"a2f9133104a4b796d9e76da7ffc57ea1"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Acinetobacter"	"A1"	0.000808570851020821	0	"noi"
"110"	"no isolate"	"aac128f4e10813a49ec0fc08179d836c"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Acinetobacter"	"A1"	0.000606428138265616	0	"noi"
"111"	"no isolate"	"e69e22855344e9510e6214f25e5cd002"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Acinetobacter"	"A1"	0.00161714170204164	0	"noi"
"112"	"no isolate"	"d2bade2b14bd93f284c70f7abdfe7deb"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Acinetobacter"	"A1"	0.0103092783505155	0	"noi"
"113"	"no isolate"	"55830333e7ac2c4df988c768a175d607"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Acinetobacter"	"A1"	0.00121285627653123	0	"noi"
"114"	"no isolate"	"3c792d92883cca9beae281d3e853c280"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Acinetobacter"	"A1"	0.00121285627653123	0	"noi"
"115"	"no isolate"	"52383d3a8fe89d87a6422178c4b75886"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Acinetobacter"	"A1"	0.000808570851020821	0	"noi"
"116"	"no isolate"	"f724171f4843744f1883fb64ffe8b286"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Acinetobacter"	"A1"	0.00101071356377603	0	"noi"
"117"	"no isolate"	"7f4f98ace37822c0bef539d08cd9799e"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Acinetobacter"	"A1"	0.110167778451587	0	"noi"
"118"	"no isolate"	"8d6beff41e61da7e21fb24d9d6014d7b"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Acinetobacter"	"A1"	0.00646856680816657	0	"noi"
"119"	"no isolate"	"0a89079b0738b8aeef4c07da07ccde00"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Acinetobacter"	"A1"	0.000808570851020821	0	"noi"
"195"	"no isolate"	"41ea41041edfe213b79fe7edaa2f1568"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Acinetobacter"	"B2"	0.000492610837438424	0	"noi"
"196"	"no isolate"	"795ba275253acc22d470377ca311f8b0"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Acinetobacter"	"B2"	0.00147783251231527	0	"noi"
"197"	"no isolate"	"ec31d59106d340ea676f44261a6e0342"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Acinetobacter"	"B2"	0.000985221674876847	0	"noi"
"198"	"no isolate"	"ee340f20befe032f9d17fb8b2115395e"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Acinetobacter"	"B2"	0.000985221674876847	0	"noi"
"199"	"no isolate"	"fc9088a1b1b546fcd8118be8c3902cb8"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Acinetobacter"	"B2"	0.000492610837438424	0	"noi"
"308"	"no isolate"	"41ea41041edfe213b79fe7edaa2f1568"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Acinetobacter"	"B3"	0.00084005376344086	0	"noi"
"309"	"no isolate"	"cba248f10aa18466b6df75935e7f82d2"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Acinetobacter"	"B3"	0.00151209677419355	0	"noi"
"310"	"no isolate"	"c395d953a59e79b196b6b1084f8ca0ed"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Acinetobacter"	"B3"	0.00218413978494624	0	"noi"
"311"	"no isolate"	"795ba275253acc22d470377ca311f8b0"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Acinetobacter"	"B3"	0.0030241935483871	0	"noi"
"312"	"no isolate"	"655c4d1070777a92bf37fd1b938c6cc9"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Acinetobacter"	"B3"	0.000168010752688172	0	"noi"
"313"	"no isolate"	"845e391619076c7e559c8e92f09bf7c6"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Acinetobacter"	"B3"	0.00168010752688172	0	"noi"
"314"	"no isolate"	"e90ebd06fd5951374d29af29c4730461"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Acinetobacter"	"B3"	0.00168010752688172	0	"noi"
"315"	"no isolate"	"d7ae32196ce47cce688321fcc6411ead"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Acinetobacter"	"B3"	0.00252016129032258	0	"noi"
"316"	"no isolate"	"8f14956d83895f9e859cf26088b3229b"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Acinetobacter"	"B3"	0.0011760752688172	0	"noi"
"317"	"no isolate"	"5c95d28505894067ea53cece3e8f60e2"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Acinetobacter"	"B3"	0.00352822580645161	0	"noi"
"318"	"no isolate"	"ee340f20befe032f9d17fb8b2115395e"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Acinetobacter"	"B3"	0.00084005376344086	0	"noi"
"319"	"no isolate"	"c1ac6a0509543705ef52680b9df79f14"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Acinetobacter"	"B3"	0.000672043010752688	0	"noi"
"320"	"no isolate"	"fc9088a1b1b546fcd8118be8c3902cb8"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Acinetobacter"	"B3"	0.00285618279569892	0	"noi"
"321"	"no isolate"	"77d4c5f4fe5521a221dd0cf4a8c7d9e9"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Acinetobacter"	"B3"	0.000168010752688172	0	"noi"
"483"	"no isolate"	"b83b3b5faed95b930a7118bcb22e9569"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Acinetobacter"	"B4"	0.00213068181818182	0	"noi"
"484"	"no isolate"	"804d5184a285f4498e38c2eb43de63d6"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Acinetobacter"	"B4"	0.0137310606060606	0	"noi"
"485"	"no isolate"	"8361125101b315a2151930756e3d23a7"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Acinetobacter"	"B4"	0.000946969696969697	0	"noi"
"486"	"no isolate"	"fb4f3e5dc41f125246b6fe78076b3157"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Acinetobacter"	"B4"	0.00331439393939394	0	"noi"
"487"	"no isolate"	"4e8f211e2ee4905b4469cef4e1c45441"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Acinetobacter"	"B4"	0.000946969696969697	0	"noi"
"488"	"no isolate"	"795ba275253acc22d470377ca311f8b0"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Acinetobacter"	"B4"	0.000710227272727273	0	"noi"
"489"	"no isolate"	"00727404fba7ed6e196e8e9fde6bd707"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Acinetobacter"	"B4"	0.00189393939393939	0	"noi"
"490"	"no isolate"	"d7ae32196ce47cce688321fcc6411ead"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Acinetobacter"	"B4"	0.00165719696969697	0	"noi"
"491"	"no isolate"	"b1b9269ac0a836e33f719186b72a9d36"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Acinetobacter"	"B4"	0.0106534090909091	0	"noi"
"492"	"no isolate"	"1e09d161e137e30cc927a1d66bb7c8c7"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Acinetobacter"	"B4"	0.000946969696969697	0	"noi"
"561"	"AXB_113.27F"	"4c13c395e4bd38a9b63d32014f6d618c"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Acinetobacter"	"B6"	0	2	"i"
"756"	"no isolate"	"41ea41041edfe213b79fe7edaa2f1568"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Acinetobacter"	"B8"	0.00615926088869336	0	"noi"
"757"	"no isolate"	"e85082cc4b39fefa18cee9f7bd753eef"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Acinetobacter"	"B8"	0.00351957765068192	0	"noi"
"758"	"no isolate"	"c395d953a59e79b196b6b1084f8ca0ed"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Acinetobacter"	"B8"	0.0101187857457105	0	"noi"
"759"	"no isolate"	"9c545c7cf31831bf0d976d2b9dd3bbc5"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Acinetobacter"	"B8"	0.00175978882534096	0	"noi"
"760"	"no isolate"	"a8fde31993a8a1457f408579ce899c61"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Acinetobacter"	"B8"	0.00483941926968764	0	"noi"
"761"	"no isolate"	"fd2521f8e91654c35b802c449a442d80"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Acinetobacter"	"B8"	0.00131984161900572	0	"noi"
"762"	"no isolate"	"fc9088a1b1b546fcd8118be8c3902cb8"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Acinetobacter"	"B8"	0.0021997360316762	0	"noi"
"866"	"no isolate"	"795ba275253acc22d470377ca311f8b0"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Acinetobacter"	"C1"	0.00106723585912487	0	"noi"
"867"	"no isolate"	"e90ebd06fd5951374d29af29c4730461"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Acinetobacter"	"C1"	0.00213447171824973	0	"noi"
"974"	"no isolate"	"804d5184a285f4498e38c2eb43de63d6"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Acinetobacter"	"C3"	0.00142207053469852	0	"noi"
"975"	"no isolate"	"cea1937adf4abccaf6bff7c50c9ab93f"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Acinetobacter"	"C3"	0.00113765642775882	0	"noi"
"1083"	"no isolate"	"a044f0999dd9cc0018d42f66a0a68e7f"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Acinetobacter"	"A2"	0.00141385578670976	0	"noi"
"1084"	"no isolate"	"41ea41041edfe213b79fe7edaa2f1568"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Acinetobacter"	"A2"	0.00161583518481115	0	"noi"
"1085"	"no isolate"	"cba248f10aa18466b6df75935e7f82d2"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Acinetobacter"	"A2"	0.00121187638860836	0	"noi"
"1086"	"no isolate"	"c395d953a59e79b196b6b1084f8ca0ed"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Acinetobacter"	"A2"	0.00100989699050697	0	"noi"
"1087"	"no isolate"	"795ba275253acc22d470377ca311f8b0"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Acinetobacter"	"A2"	0.00100989699050697	0	"noi"
"1088"	"no isolate"	"655c4d1070777a92bf37fd1b938c6cc9"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Acinetobacter"	"A2"	0.000403958796202787	0	"noi"
"1089"	"no isolate"	"e90ebd06fd5951374d29af29c4730461"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Acinetobacter"	"A2"	0.000807917592405575	0	"noi"
"1090"	"no isolate"	"d7ae32196ce47cce688321fcc6411ead"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Acinetobacter"	"A2"	0.000605938194304181	0	"noi"
